"","DatasetID","Latitude","Longitude","yr250 ","yr750 ","yr1250 ","yr1750 ","yr2250 ","yr2750 ","yr3250 ","yr3750 ","yr4250 ","yr4750 ","yr5250 ","yr5750 ","yr6250 ","yr6750 ","yr7250 ","yr7750 ","yr8250 ","yr8750 ","yr9250 ","yr9750 ","yr10250 ","yr10750 ","yr11250 ","yr11750 ","yr12250 ","yr12750 ","yr13250 ","yr13750 ","yr14250 ","yr14750 "
"396",2292,36.525,-81.933333,5.22875816993464,2.98692810457516,0.645161290322581,2.47296986427421,0.662251655629139,0.115473441108545,0.260416666666667,0.379107867440347,0,0.45045045045045,4.9079754601227,1.2987012987013,0,0.411522633744856,2.85714285714286,6,0,1.47783251231527,0,5.19480519480519,12.6666666666667,3.87096774193548,0,6.29370629370629,10.9677419354839,0,3.28947368421053,0,0,0
"397",2293,47.916667,-91.866667,5.88899756332313,2.85338836995367,5.31875251790615,4.37829724186872,4.90045941807044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2295,45.016667,-64.183333,16.9190167976576,7.83311541661714,10.1861079929921,12.3222748815166,12.4463584624281,5.21586675432829,8.56104808211777,9.47261882944871,9.07024921155154,3.78835760879051,5.57575377671911,7.19305761922866,14.8687448728466,6.50209479996714,11.8279569892473,2.15311004784689,35.0446428571429,19.8288632980972,10.8695652173913,0,0,0,0,0,0,0,0,0,0,0
"399",2296,45.358889,-72.584722,3.13484782675561,3.41419225347797,0.87584332865158,1.14479886064953,1.10686731342143,1.07858243451464,0.346020761245675,0.396825396825397,0.552482377401389,0.44962173727411,0.841514726507714,0.516816533531552,1.66774626406636,0,3.10492505353319,5.02793296089385,0,5.71923743500867,3.36927223719677,12.8155339805825,0,14.6052631578947,7.20676091693996,12.2339434345061,32.3369565217391,0,0,0,0,0
"400",2300,45.15,-81.416667,2.53998336997968,2.71141300240198,3.43621509051103,2.93628083875762,3.28008317877527,2.96924015336354,2.73250691967149,1.97878626684011,1.62866449511401,2.95085139318885,1.49620820240362,0.804925711095257,0.765152993479184,1.86136470789936,0.967233074916539,0.88594588092412,1.29845920215593,2.36079993361547,9.63435657132936,15.336862231102,0,0,0,0,0,0,0,0,0,0
"401",2301,44.895835,-94.20414,0.365220331031793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",2302,44.563333,-63.642778,11.8231292517007,11.9356435643564,0,8.15370196813496,8,8.66267856559119,8.59174152709389,9.12217412217412,8.00653594771242,8.41584158415842,6.00961538461539,8.90483785220627,6.54393716249386,7.4126213592233,6.35827146392538,0,7.32961645679131,13.6855670103093,9.45378151260504,10.1136363636364,6.45833333333333,5.59925093632959,0,0,0,0,3.96039603960396,12.5,0,4.80769230769231
"403",2303,40.354335,-83.812515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211864406779661,0,15.0395778364116,6.43863179074447,0,9.0032154340836,0,12.2047244094488,0,49.1803278688525
"404",2304,41.25182,-74.98612,0.542679650005936,0.309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",2308,43.966667,-70.35,3.25015310737408,0.301204819277108,0.588235294117647,0.529100529100529,0.25706940874036,0,0,0.0737463126843658,0,0.584416119256742,0.278551532033426,0.453582446074254,0.492610837438424,1.89718571909931,0,0.592037680589251,0.446428571428571,0.492610837438424,1.40845070422535,12.9646773392694,30.5133353920481,52.2146470522928,18.75,0,0,0,0,0,0,0
"406",2309,49.933333,-91.566667,0,0,0,0,23.2774674115456,0,7.36086175942549,6.03666099324457,4.36795295552358,9.00725170741648,8.99389542818204,12.1129158654088,14.3195803593757,12.8888079454646,19.4557721929801,14.5348837209302,9.15492957746479,8.53658536585366,14.1393442622951,0,0,0,0,0,0,0,0,0,0,0
"407",2310,47.133333,-93.683333,1.87113986717256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2494,40.205556,-82.445833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241545893719807,0,0.998003992015968,9.64912280701754,18.5567010309278,0,14.1327623126338,50.4926108374384,0,55.7422969187675,0,61.2068965517241
"409",2497,46.662222,-96.25,0.538551843597474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2500,45.725,-93.466667,0.925147396847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2501,45.572222,-93.408333,0.602810803261036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2502,46.47,-86.958333,1.16565484500451,3.12226645043982,3.03540264273249,4.60048426150121,1.27118644067797,0.714285714285714,1.31233595800525,1.03596492998782,1.63504581560065,1.41810465881413,0.987559476605868,2.04460966542751,0.457132999827497,1.53508771929825,1.52990264255911,3.90455531453362,4.39814814814815,6.30106836627081,7.67558717253839,7.41235464255129,8.31460674157303,17.4237784129577,12.7655370022725,11.8679775280899,0,0,0,0,0,0
"413",2507,41.673889,-76.35,0.436974231430326,0.795755968169761,0,0,0,0,0.26525198938992,0,0,0,0,0.111358574610245,0,0,0,0,0.494286003236246,1.79028132992327,2.80907656820066,1.46119894305043,1.43962013465782,22.2222222222222,16.3682864450128,9.68523002421307,21.6806715312901,62.037037037037,0,0,0,0
"414",2508,41.23687,-74.1833,0.0955493207483931,0.137980881464831,0.0723071808510638,0.0342935528120713,0,0,0.0368731563421829,0.1085776330076,0,0,0.0598802395209581,0,0,0.0327868852459016,0,0.0293255131964809,0.0827032696862259,0.312586909066956,0.115568899688006,0,1.94277094858403,6.35921422725942,3.09597523219814,5.19190292906677,7.78443113772455,8.79120879120879,4.53333333333333,3.04709141274238,1.11607142857143,2.59274108864578
"415",2512,39.668056,-82.9375,0,0.11550990559766,0.030750307503075,0.091505240246659,0,0.323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",2514,44.626875,-93.43352,0.225609245344877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2516,53.95,-58.916667,57.8723404255319,64.6115499654882,62.3824451410658,51.2658227848101,62.1333333333333,64.6864686468647,67.816091954023,54.8611111111111,57.8947368421053,19.1601049868766,5.32319391634981,4.61394619375075,3.69995501574449,4.87751004153502,10.4895104895105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",2517,42.333333,-73.15,0.86836464349386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",2518,45.4,-93.522222,0.20151134661483,0.250494180177388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",2519,44.891667,-93.691667,0.494563575958925,1.49892933618844,0.539353211108936,0.261974152815428,0.229010777619087,0,0,0.611246943765281,0,0.280112044817927,0,0.255102040816327,0.784313725490196,0.921629625723902,0.272479564032698,2.01342281879195,0.451467268623025,1.07117819291517,0.234741784037559,0.888888888888889,18.3510638297872,31.7670331454806,0,0,0,0,0,0,0,0
"421",2520,40.216667,-84.689444,0.0637348629700446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475954878290125,0,0,0.186738005858635,0,0.0559701291145061,6.23486587479476,17.7961703628883,6.00339127731031,13.0524937247626,23.3836141068609,38.075028764054,75.1311094174695,78.5319912989008,63.4726175281803,53.3365636757496
"422",2521,47.616667,-52.666667,23.2849922884301,22.8571428571429,21.4553478219607,22.5825471698113,28.3950617283951,25.2917771883289,24.5454545454545,20.9809695703113,21.9607843137255,19.4467976956964,26.0162601626016,22.3082671572049,17.2345299392238,19.6498054474708,20.1671122994652,19.829145958821,9.24069569045688,2.44726445741736,2.28647134865945,2.45901639344262,0,0,0,0,0,0,0,0,0,0
"423",2524,44.874722,-93.1,0.342154006269258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",2527,41.391389,-74.037778,0.116690032656419,0,0.0741839762611276,0.0527704485488127,0,0,0.0396825396825397,0.0358166189111748,0,0,0.0354107648725212,0,0,0.326797385620915,0,0.331491712707182,0,0,0,0.28441562744176,0.777728019107329,5.71952852177027,3.59476092222436,3.73135542217668,6.71225650194172,5.25436536852617,1.32935450145744,1.95121951219512,0,1.55038759689922
"425",2531,41.072335,-74.83698,0.535873503091338,0.285013641678576,0.537634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",2533,40.4,-74.483333,0,0,0,0.253164556962025,0,0,0,0,0,0,0,0,0,0.257731958762887,0,0,0,2.12495547712334,10.838600263192,15.0354979357179,21.1562276271744,28.7037037037037,28.6585944919278,19.0322580645161,0,0,0,0,0,0
"427",2534,44.15,-91.45,0.705979790960028,1.59457768140467,1.09570485303822,0.977096620816176,0.658735878782035,0.742155804387246,0.599637648501019,0.781979868364673,0.760988945444613,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",2536,41.038875,-75.263845,1.68374146921489,1.28190774742499,0.192678227360308,0.731074183745032,0.473186119873817,0.49790813213632,1.07163671781561,0.217155266015201,0.0643086816720257,0,0,0,0,0.110741971207087,0.109289617486339,0,0,0,0.249730552808622,0,2.53557293280316,9.21760045117468,10.8075934526762,8.65241644489483,11.1751440741669,16.9199863130126,33.8592502001592,20.5741360089186,17,15.3333333333333
"429",2538,41.9,-71.066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118764845605701,0.211412867954992,0.333745619424313,7.86868902972372,26.9703795612136,40.4302707378476,18.3626230052539,27.428949107733,28.2701060181631,25.3621627940602,4.68571428571429,5.71368509564852,8.85545199865224
"430",2539,41.275,-70.058333,0.112612612612613,0,0.5,0,0,0,0,0,0,0,0,0.248138957816377,0,0,0,0,0.381679389312977,6.66666666666667,9.14179104477612,11.4228456913828,13.682092555332,12.1599285566268,0,0,0,0,0,0,0,0
"431",2548,47.19324,-95.786645,1.7111468751561,2.22490322510693,1.06953350522549,0.893953734973948,1.2032563454878,0.883626346866036,0.491431078804207,0.854251075696297,0.614170541062446,0.22883295194508,0.27452929015429,0.440037662612171,0.379020628252555,0.352545058427411,0.218945230155992,0.945344892574444,2.88713910761155,2.60567493247025,2.68504719324391,2.07900207900208,8.08332208423326,38.2329490076008,0,0,0,0,0,0,0,0
"432",2549,46.58,-70.62,15.4932288187005,13.7704918032787,7.88381742738589,9.75609756097561,6.97674418604651,7.48898678414097,5.34979423868313,12.0141342756184,6.32901058916826,5.09383378016086,2.36486486486486,0,4.31893687707641,6.19167705154498,5.68283917340521,11.6976809613762,7.87888780894196,6.19272298339534,0,13.5658914728682,71.6417910447761,0,9.92167101827676,14.7539376018345,14.0288403726391,0,0,0,0,0
"433",2550,47.19482,-96.09332,0.835272833811482,1.3090309144816,0.720426981226117,0.818632429150661,0.350742154020843,0.241545893719807,0.282068657943969,0.30724223845917,0,0.548260627709444,0.152690426275332,0.217864923747277,0.340901789509609,0.0795544948289578,0.121359223300971,0.0697350069735007,0.229357798165138,1.57527542128901,2.27131781978186,5.13698609116243,7.43903212324812,22.6137746279066,0,0,0,0,0,0,0,0
"434",2554,41.95,-71.033333,0.206193302974206,0.634249471458774,0,0,0.18796992481203,0,0,0.442477876106195,0.194552529182879,0,0.230414746543779,0.359195402298851,0,0.640303813119604,0.197628458498024,0.706636544057211,0.185185185185185,0.978426880488736,0.19420111693924,15.966771840438,48.053749994714,49.149244589827,62.3106257996472,14.0696181447833,0,0,0,0,0,0
"435",2557,45.40895,-93.981715,0.313214972263424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2560,44.85,-77.175,2.06203811510148,0.925841915044837,0.571052002748945,0.191570881226054,0.393350176146337,0.309310336094015,0.707886010272025,1.06063603442988,0.943605006105006,0.154320987654321,0.299635682920986,0.223713646532438,0.312439261418853,0.314465408805031,0.308641975308642,1.22088532797335,1.59952320910588,0.48918750937654,0.574712643678161,4.20600550519586,31.4630325814536,35.0460657370518,14.3138318519772,11.7521367521368,13.5416666666667,0,0,0,0,0
"437",2562,45.545833,-73.316944,3.7585162325156,1.38562180889861,1.85236693476732,0.685173697270472,0.540781039746502,0.827586206896552,1.13895216400911,0,0.900900900900901,0.56710775047259,0.505050505050505,0.340136054421769,0,0.476190476190476,0.1953125,1.59453302961276,0.176991150442478,2.94117647058824,4.10424893381772,17.3981519623858,12.5131254687667,18.0468958130949,19.6635792611519,33.6143308746048,26.25,0,0,0,0,0
"438",2576,55.016667,-67.5,37.4644381223329,43.4332435702299,47.7142857142857,52.5694087298672,52.52659797269,59.2814371257485,49.3528200905723,48.8446157465212,37.0801560786514,29.8780487804878,22.5308641975309,16.9023010113297,8.1558258590026,17.2413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",2577,49.157778,-65.762778,0,10.3021978021978,8.21167883211679,7.58620689655172,13.781512605042,8.58778625954199,10.4308390022676,0,5.92823712948518,8.91840607210626,16.5158371040724,7.75444264943457,6.66666666666667,5.73248407643312,4.1018387553041,0,5.75980392156863,0,6.7185483178148,10.7398771610555,24.2071949064614,11.1584575862483,20.3761755485893,0,0,0,0,0,0,0
"440",2786,45.848889,-93.167778,0.269410375104333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2791,45.6,-70.633333,12.9677868862601,5.94536350689934,2.67213391185422,2.39132808451203,1.21469271523296,1.97967596587096,1.898885689944,1.09980037453801,1.29755393926002,1.0539340803249,0.390647983928586,0.886917960088692,1.03666986461998,0.443458980044346,2.10932911678337,5.63380281690141,6.30028225439315,8.45360824742268,5.24698265388809,8.28858420105762,25.5550610690798,35.7079546047029,0,28.6644951140065,5.66386913869139,0,0,0,0,0
"442",2792,46.184444,-95.306944,1.00879882662417,0.448933782267116,0.740740740740741,0,0,0,0,0.440528634361234,0,0.383631713554987,0,0.141442715700141,0,0.952380952380952,1.31578947368421,0,2.54805803831773,0,1.24826629680999,0.497136675845686,3.53535353535354,65.4088050314465,59.2109710126089,52.0965288186417,0,0,0,0,0,0
"443",2793,47.308333,-84.258333,9.63740337748689,5.58092802338327,5.09868421052632,4.69127629615619,4.23712467048158,0.943396226415094,2.75238515529778,1.96082605918671,1.12593052109181,0.482833730940774,1.28411910669975,1.28617363344051,0.33003300330033,1.58465902084104,3.2934131736527,2.53164556962025,6.41025641025641,10.9375,18.5534591194969,21.8354430379747,24.1049382716049,12.2186495176849,0,0,0,0,0,0,0,0
"444",2795,46.083333,-68.9,18.9740539122834,8.08625336927224,2.82352941176471,5.1718590073826,5.19455547159863,3.79073552042053,3.18808948243322,0.961196970912049,0.581766905668001,1.54639175257732,1.83875530410184,1.93548387096774,1.94931773879142,0,1.34730538922156,1.8957345971564,0,4.37956204379562,8.35820895522388,0,0,0,0,0,0,0,0,0,0,0
"445",2805,44.308611,-74.370833,8.00676816699974,13.9922421661089,6.15216386725983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",2806,44,-79.38,0.357893746113775,0.381382616406842,0.263164207748591,0.414316135540031,0.360938508058024,0.267692941285068,0.3003003003003,0.374024938493094,0.117647058823529,0.50211802512416,0.0920810313075506,0.244253204611261,0.0659630606860158,0,0,0.284900284900285,0.233100233100233,0,0.519480519480519,0,3.38164251207729,5.71428571428571,23.342175066313,57.840616966581,69.1056910569106,76.0087506076811,0,0,39.7306397306397,68.8995215311005
"447",2815,60.782778,-69.832778,13.7825421133231,14.2641164891977,18.1065858970187,12.000646875116,14.8568872987478,10.3550655326629,7.08208731634793,10.4460763568762,9.09750903458957,3.52143023526671,2.05057191887485,5.04129655602306,5.05447244033971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",2822,42.35154,-88.18475,0.0941619585687382,0.273729893295111,0.257520257520257,0.0908265213442325,0.20018127359708,0,0,0,0.438832404509044,0.101317122593718,0.157232704402516,0.162337662337662,0.622333574820897,0.284900284900285,0,0,0.862068965517241,0,0.543478260869565,0.7042589763178,0.75247899273189,16.1771658400715,50.942652534002,0,0,0,0,0,0,0
"449",2829,44.78,-79.68,0,0,0,0,0,0,0,0,0,0,0,0,0.260610674930179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",2850,41.083333,-86.433333,0,0,0,2.72108843537415,3,0,1.6,2.5974025974026,0.892857142857143,0,0.714285714285714,0,0,0,1.53846153846154,0,0,3.57142857142857,0.87719298245614,0,0,0.602409638554217,31.0268033857169,48.4055628268313,0,0,0,0,0,0
"451",2851,46.95,-94.95,0.937158915898821,1.50670325302678,1.51843817787419,0,0.40551500405515,0.409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2852,45.033333,-77.433333,0,0,0,0,0,0,0,0,0,0,0.961538461538462,0.478468899521531,0.485436893203883,0,0.479685271246492,0.240384615384615,0.648108289089779,1.59521289108445,18.5258108703044,6.19717494851767,0,0,0,0,0,0,0,0,0,0
"453",2854,51.516667,-57.3,34.4387755102041,20.6812652068127,0,24.468085106383,27.9883381924198,23.5751295336788,24.1454826520096,24.3774874319229,29.4117647058824,28.4403669724771,0,0,13.0434782608696,0,0,13.9107611548556,0,4.80349344978166,6.29593086554164,1.97782191327375,4.375,0,0,0,0,0,0,0,0,0
"454",2855,46.086111,-93.102778,0.870913918111564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",2859,46.324305,-92.78081,0,0,0,0,0,0,0,0,0,0,0.165423848583276,0.0892046796712792,0.424742662997929,0.0674586852808924,0.069204152249135,0.219548341389592,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",2860,42.53693,-72.980005,3.09780867513449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",2862,41.966667,-71.116667,0.916361418967064,0.777823000045222,0.260436348978409,0.884955752212389,0.212314225053079,0.532782276203329,0.167677262056902,0.0860908765255813,0.151493637954252,0.051440329218107,0,0,0.584795321637427,0.222222222222222,0.15015015015015,3.41880341880342,1.21631432842195,0.598802395209581,0.398235225821433,3.36626153646553,12.587411187531,34.9102858423928,24.2009263879825,16.6666666666667,23.4628036437247,40.4739528020826,27.8308421436384,7.03729406019482,0,0
"458",2863,42.561111,-78.933889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8228228228228,41.8397252264937,0,0,0,0
"459",2864,42.4,-85.383333,0.799937307436694,0.37037037037037,0.40650406504065,0.620024244012712,0.934641243249201,0.921205532856018,2.35849056603774,0.578419708306669,0.492610837438424,0,0.717703349282297,0.662878787878788,0,1.97519379844961,1.09790946006918,0.847457627118644,1.69491525423729,0.506944444444444,0.17921146953405,1.75010413412475,3.62446501989815,17.7159874689534,44.4704519263045,30.1193573352656,42.0408163265306,33.7642399818566,0,0,0,0
"460",2932,46.116667,-94.116667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71258528035691,8.12101197534504,24.5046120269142,42.5705794947994,49.1063790389888,51.3316842206325,45.988495509809,50.6951342939549,58.4497203061679,50.2007087603785,24.7426476141565,22.9304635761589
"461",2933,45.005015,-93.57276,0.382835264291847,0.308066196020493,0.26377224975133,0.0886825876351555,0,0.174114915844457,0.448054502940055,0.186193642501203,0.153368827124481,0.160875160875161,0.117472034899673,0.249548269726838,0,0.202372637100841,0.138481008855274,0.245338567222767,0.142314990512334,0,0,0.670578373847443,0.454132606721163,0.681265206812652,0.428954423592493,10.0917431192661,16.2692847124825,33.9925834363412,29.261744966443,44.4444444444444,0,0
"462",2934,46.429167,-85.661111,3.47868877170712,1.39130434782609,0,0,1.54826408673003,1.76304527636926,1.33434725929605,1.34833051356982,0.794016773784477,0.985935749538257,0.589200247027945,0.401406754347931,0.461822660098522,0.818475508600367,1.57610844328946,2.7382389550209,3.35200639488409,4.82115085536547,5.10866185444905,25.6024457072001,22.6386806596702,0,0,0,0,0,0,0,0,0
"463",2936,41.02,-74.03,0.332375523553893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2937,45.333333,-90.083333,0.514549007315621,0.552281025555398,0.523560209424084,0.638009801909315,0.199947476483789,0.27351807012824,0.760555756044749,0.272479564032698,0.236406619385343,0.465678503487635,0.266666666666667,0.145772594752187,0.2710027100271,0,0.103842159916926,0.613496932515337,3.15282675555126,6.00600600600601,0,7.02576112412178,49.0502793296089,35.0932835820896,46.5116279069767,27.1900995246583,47.2,50.2498652498653,52.3391812865497,60.0600600600601,38.4126984126984,0
"465",2938,47.15,-99.233333,0.351288056206089,0,0.176056338028169,0.245098039215686,0.628930817610063,0.728597449908925,0,0.579710144927536,0.343642611683849,0,0.229357798165138,1.18110236220472,0,0,0,0.48780487804878,0.411508518566561,0.637935617018206,0.625,4.71380981223501,8.87980102358062,22.0858895705521,24.1830065359477,0,0,0,0,0,0,0
"466",2943,43.9,-80.4,1.99660355046985,2.96771501590779,2.88032729669989,5.35260438062761,3.16477191477191,8.09972838068617,1.56862745098039,1.45756296662906,0.592885375494071,0.173913043478261,0.0813008130081301,0,0.254481589147287,0.274123074483785,0.471735668789809,1.44230769230769,1.91854136429608,3.30188679245283,9.48559949440231,26.1122028281894,57.4214401917972,75.5980861244019,23.9766081871345,16.4952484061109,17.4157303370787,0,0,0,0,0
"467",2944,43.91,-80.4,1.57543121148537,2.27272727272727,2.01697232947233,2.7906976744186,1.8018018018018,1.79372197309417,0.703179594689029,0.938967136150235,1.80995475113122,0.912276975361087,0.471782890007189,0.232558139534884,0,0.351589797344514,0.592108654193083,0.921658986175115,0.714573268921095,1.92103868574457,3.71059981380503,13.3878979453601,32.6190476190476,50.7549361207898,28.6556603773585,19.9064241973163,18.158794478916,0,0,0,0,0
"468",2947,48.503889,-79.637778,25.4546193388463,16.9179229480737,20.4764337916512,12.6811594202899,11.3548558647334,13.3333333333333,12.4468085106383,7.11009174311927,11.4446529080675,7.15630885122411,6.02409638554217,5.13245033112583,6.69856459330144,7.15110524579347,8.87480190174326,8.80681818181818,3.51170568561873,16.2598860765171,12.5700972386368,0,0,0,0,0,0,0,0,0,0,0
"469",2948,46.75,-87.95,4.13401638048256,0,1.39751552795031,0,1.02902288664246,0.33937227248647,0.708215297450425,0,0.306122448979592,0,0,0.258942152004318,1.56129110251451,1.23456790123457,1.03219614599518,1.1189229618549,2.84029841594882,6.85960155065828,13.0973790074778,0,0,0,0,0,0,0,0,0,0,0
"470",2951,43.03,-93.87,0,0,0.238473767885533,0.366300366300366,0.211274340462988,0.326375058638243,0.279645002954409,0.255721560069386,0.420096021947874,0.39537985329392,0.425079702444208,0.290863335263304,0.604838709677419,1.26291618828932,1.69491525423729,1.41206675224647,0.828402366863905,0.235017626321974,0.407055630936228,1.21951219512195,16.8337317947465,26.4059306091928,31.8261836691526,51.5410800143048,53.2883303124,54.4464694315519,43.1151241534989,0,0,0
"471",2952,45.55,-78.64,2.30823476235224,1.5202256478428,0.945693467886907,1.19312085354612,1.20127220678337,1.06978897419081,0.416196899016332,0.357106482660284,0.585945078966771,0.468536438685692,0.580233727678267,0.306670672410781,1.96219040096896,4.40476190476191,2.51771374586679,1.31004366812227,2.4340770791075,2.9126213592233,7.44391924009997,7.85983454581192,0,0,0,0,0,0,0,0,0,0
"472",2959,45.255556,-67.330556,10.5387250745105,4.50193787238966,2.90754794249071,2.22346344950713,1.78644761162403,1.28616736718765,1.25303192004056,1.21955711402178,2.67889551464869,0.717336213380234,0.437089632004886,0.177721358298953,2.70568219780015,2.16786555185377,2.09834275658207,0.706762749445676,1.92472957511558,4.28344796596481,12.5951591250099,13.8887355395059,19.8019801980198,45.5971664729948,45.5764075067024,8.05678439851496,9.8314606741573,9.23790154491366,8.42105263157895,8.98410141476397,0,0
"473",245,45.425,-93.183333,0.94470228649766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",680,43.916944,-89.166944,0,0.286532951289398,0.21976807454261,0,0.0698324022346369,0,0,0.161290322580645,0,0,0,0,0,0,0,0.298507462686567,0,0,0.124688279301746,0.484652665589661,4.43213296398892,23.3236860083767,54.2274052478134,51.7167011732229,51.9108280254777,46.9298245614035,57.5776676361544,71.2447380882448,0,0
"475",770,50.69095,-99.65835,20.2132836659485,18.2184802167004,16.0322942080202,13.6625537226429,9.47034210416378,1.64954870837224,1.99054621848739,2.57510729613734,1,1.43638145340141,1.47988505747126,1.70732417326502,1.6117719471522,0.766283524904214,4.00934124951516,3.06307013227826,3.88888888888889,7.76515151515151,20.2127659574468,22.0266623096846,58.87937819756,63.0275797030681,54.5141204469486,0,0,0,0,0,0,0
"476",804,34.405556,-95.808333,0.0131926121372032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",728,44.18236,-73.96963,14.6652055189033,16.0369553226696,14.8223882727002,3.58653783654702,0.617650828233636,0.766936514699617,0.766871165644172,0.823348694316436,0.544012366619919,0.451807228915663,0.639658848614073,0,0.594883997620464,0,0,0.782537067545305,0,1.98886237072395,0,4.67205750224618,15.4624277456647,35.0083752093802,18.3018068887634,0,8.16326530612245,0,0,0,0,0
"478",196,46.18693,-89.702685,1.15029633261412,0.950780256613805,0.547895608767362,0.443442398306691,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",1128,46.416944,-92.716944,1.46936564034288,1.6457901740592,1.3077772616351,0.806543440591152,0.645201382881204,0.947620455662464,0.586555538248994,0.895936104698385,0.127066084448523,0.600818210129951,0.105820105820106,0.105485232067511,0.641038727855448,0.106837606837607,0.228658536585366,0.1085776330076,0,0.31055900621118,0,0.645161290322581,0.650110734304337,4.89996459909026,6.10932475884244,0,0,0,0,0,0,0
"480",1410,45.3,-90.35,1.03734439834025,0.574712643678161,0.632911392405063,0.282485875706215,0,0.527704485488127,0,0.259067357512953,0,0,0,0.867052023121387,0,0.15015015015015,0,0,0.462962962962963,0,0.727868852459016,0.430499664654594,42.7350427350427,39.937106918239,0,0,0,0,0,0,0,0
"481",1416,44.195833,-79.512778,0.236246672582076,0.234662672408413,2.3903228039269,1.72598393048496,1.07766594544488,1.28907609018989,1.11556029736742,1.36148639414345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1483,44.77085,-93.12255,0.28707466213146,0,0,0,0,0,0,0,0,0,0.0968757771985324,0.17859008130862,0,0,0,0,0,0,0,0,0,0,2.29226361031519,0,45.4591559829421,46.2829736211031,0,0,0,0
"483",1544,45.42363,-93.690695,0,0.672645739910314,0.956022944550669,0.489396411092985,0,0.770712909441233,0,0.547445255474453,0.546780627068486,0.607035773066475,0.0829187396351575,0.386679292929293,0.279451848876067,0.237676701091335,0.189460194309267,0.209071349401256,0.128369704749679,0.739604833473841,0.311766645332713,0.575539568345324,0.401608045063971,0,14.9910914248332,47.9132923383265,0,0,0,0,0,0
